# x_m,y_m,w_tr_right_m,w_tr_left_m
427.8670816719207,470.97360063344115,4.0,4.0
427.88798630950214,470.6974420136635,4.0,4.0
427.90892151036616,470.4212529456139,4.0,4.0
427.95079191258657,469.86896615332194,4.0,4.0
427.992478937537,469.3166793614441,4.0,4.0
428.01329188698514,469.04055118912515,4.0,4.0
428.03410483545304,468.76448391008756,4.0,4.0
428.0756390400284,468.21225800459604,4.0,4.0
428.09636029375366,467.93612982338516,4.0,4.0
428.1170509822814,467.659971193563,4.0,4.0
428.137711106775,467.3838734546906,4.0,4.0
428.15834066837004,467.1076539281088,4.0,4.0
428.1996914790845,466.55530621637394,4.0,4.0
428.2203516036162,466.2790562429333,4.0,4.0
428.2409811662212,466.00283671718284,4.0,4.0
428.26154960689144,465.72661719633527,4.0,4.0
428.2821180510236,465.45042812671585,4.0,4.0
428.3233160748868,464.8980195515053,4.0,4.0
428.34382340333195,464.6218304928314,4.0,4.0
428.364361295915,464.34567188250605,4.0,4.0
428.38486862647113,464.06954372142184,4.0,4.0
428.4053148319738,463.7934155600945,4.0,4.0
428.4462989315094,463.2411592415317,4.0,4.0
428.46674513797427,462.96506152883234,4.0,4.0
428.4871607791044,462.68893336787994,4.0,4.0
428.5279920515976,462.1366465869497,4.0,4.0
428.5687621939861,461.5843293522088,4.0,4.0
428.609471208712,461.03204256607336,4.0,4.0
428.65008853366186,460.47972532924564,4.0,4.0
428.69064473221897,459.9274385401107,4.0,4.0
428.7311398037281,459.3751213022035,4.0,4.0
428.7715431851857,458.8228345118091,4.0,4.0
428.79177543803456,458.5466758910218,4.0,4.0
428.8119771281582,458.27051727190457,4.0,4.0
428.8523805075545,457.71810868983385,4.0,4.0
428.89250882001005,457.1657609990219,4.0,4.0
428.91255769307224,456.8895110340927,4.0,4.0
428.9326065662627,456.61332196477724,4.0,4.0
428.9727043065662,456.06082202915843,4.0,4.0
429.0126492181305,455.508261182712,4.0,4.0
429.03260638779824,455.2320112025684,4.0,4.0
429.05247186716383,454.9557307723811,4.0,4.0
429.092263945895,454.40310901177617,4.0,4.0
429.13205601991837,453.85048724647584,4.0,4.0
429.17178696568874,453.29786548047946,4.0,4.0
429.21142622167537,452.74527416088586,4.0,4.0
429.25097378958327,452.1926219459357,4.0,4.0
429.2708086987292,451.91628061624806,4.0,4.0
429.29058248295314,451.63993928566765,4.0,4.0
429.3299772358451,451.0873479671218,4.0,4.0
429.36934142431556,450.5348479888537,4.0,4.0
429.40864448617833,449.98240890655575,4.0,4.0
429.44785584372516,449.42987846418725,4.0,4.0
429.486822688668,448.8772871161274,4.0,4.0
429.52578952887234,448.3246044225592,4.0,4.0
429.56475636806607,447.77186083150764,4.0,4.0
429.5841633827678,447.49551948781016,4.0,4.0
429.6035398372685,447.21914769885643,4.0,4.0
429.6423844426428,446.6664345768289,4.0,4.0
429.68125962165925,446.11381280968965,4.0,4.0
429.7006055286012,445.8374105898623,4.0,4.0
429.71998200084965,445.561008372311,4.0,4.0
429.75858213968803,445.008203947827,4.0,4.0
429.79715173168483,444.45549088256246,4.0,4.0
429.83569078478837,443.90280828915945,4.0,4.0
429.8741687278271,443.3501866090025,4.0,4.0
429.912585552392,442.79762583122056,4.0,4.0
429.9510023837752,442.2450346134232,4.0,4.0
429.9892664031876,441.69235205687164,4.0,4.0
430.0275304203536,441.1396086024019,4.0,4.0
430.0657027607332,440.58692605371687,4.0,4.0
430.10393623459925,440.03424351525103,4.0,4.0
430.1420474637178,439.4815914318375,4.0,4.0
430.18003644670705,438.9289089061515,4.0,4.0
430.2179337479365,438.37622638778055,4.0,4.0
430.2558310516435,437.82363521380444,4.0,4.0
430.2936977858278,437.2711658247344,4.0,4.0
430.33144226251625,436.71875732231877,4.0,4.0
430.35029921696207,436.44250739928657,4.0,4.0
430.3690950376199,436.1663183613397,4.0,4.0
430.40665609387133,435.6138184735943,4.0,4.0
430.44424769334904,435.0612576701624,4.0,4.0
430.46301292436436,434.7849772653835,4.0,4.0
430.48174758896863,434.5087273024641,4.0,4.0
430.5190335329803,433.95628826295706,4.0,4.0
430.55638058982,433.4038492120827,4.0,4.0
430.5937276236431,432.851257901056,4.0,4.0
430.6309523911784,432.2985447865417,4.0,4.0
430.6679632137112,431.7457098762696,4.0,4.0
430.70494347074197,431.1928140694448,4.0,4.0
430.74198486877515,430.63997917372285,4.0,4.0
430.77887346345466,430.08723563277465,4.0,4.0
430.81744300407775,429.5345225445859,4.0,4.0
430.8590076821899,428.9819312571271,4.0,4.0
430.90151980786305,428.4293399781227,4.0,4.0
430.94516276206963,427.8770531896479,4.0,4.0
430.9894169810732,427.3250099979088,4.0,4.0
431.03400739660884,426.7730277075822,4.0,4.0
431.0785672541749,426.22098452857716,4.0,4.0
431.12315767081407,425.6690022440879,4.0,4.0
431.14546816009215,425.3929958771522,4.0,4.0
431.16780921144095,425.11698951046577,4.0,4.0
431.2123996249425,424.5650376711716,4.0,4.0
431.2569900362255,424.0130858310756,4.0,4.0
431.2792393964457,423.73707946235277,4.0,4.0
431.3014581924767,423.461133987812,4.0,4.0
431.34583465467614,422.90915169087145,4.0,4.0
431.3901194272916,422.3571084993453,4.0,4.0
431.4122465322014,422.0810412315829,4.0,4.0
431.43440419978214,421.8050044135023,4.0,4.0
431.4786889755463,421.25296122673257,4.0,4.0
431.5228209462741,420.7009484964843,4.0,4.0
431.5449174976103,420.42491168790974,4.0,4.0
431.5670140511313,420.14887487954365,4.0,4.0
431.61114603566665,419.5967708239034,4.0,4.0
431.65518632969145,419.0445754219969,4.0,4.0
431.6992877621464,418.4923800348529,4.0,4.0
431.74320582539787,417.9402759979349,4.0,4.0
431.78706276941,417.3882024142575,4.0,4.0
431.8308280222072,416.83594614223347,4.0,4.0
431.874532136267,416.2836898610167,4.0,4.0
431.91808342795696,415.73149446468017,4.0,4.0
431.9616041478969,415.17923816478856,4.0,4.0
432.0050331709069,414.6269209635717,4.0,4.0
432.02673239840965,414.35076236103635,4.0,4.0
432.0484316245639,414.0746037575632,4.0,4.0
432.0917689521903,413.5222865496518,4.0,4.0
432.13504515829237,412.96993890018894,4.0,4.0
432.1566526991338,412.69374985170134,4.0,4.0
432.17822967758707,412.4175912528475,4.0,4.0
432.22129194801795,411.86524360597963,4.0,4.0
432.2643236632613,411.3128350749347,4.0,4.0
432.28587008716045,411.03667648588004,4.0,4.0
432.3073553879327,410.76042655279593,4.0,4.0
432.3502343072824,410.2079571438343,4.0,4.0
432.3931132423466,409.65548775194793,4.0,4.0
432.4145068755302,409.37923784154907,4.0,4.0
432.4359922021069,409.1030183845875,4.0,4.0
432.47868780565364,408.5504881383798,4.0,4.0
432.5212917303118,407.99807969546526,4.0,4.0
432.5639262334057,407.44588439781467,4.0,4.0
432.60662187697426,406.89371956583864,4.0,4.0
432.6490118753091,406.34146337134393,4.0,4.0
432.6916158017615,405.7892376158158,4.0,4.0
432.7341891686236,405.236920521785,4.0,4.0
432.7765180249637,404.68448163003586,4.0,4.0
432.818908015415,404.1320427481872,4.0,4.0
432.8613285786778,403.5796343213933,4.0,4.0
432.8824777402354,403.3034453378605,4.0,4.0
432.9036574677973,403.02722591021256,4.0,4.0
432.94583355238905,402.47487840250824,4.0,4.0
432.9880096414943,401.92256134877556,4.0,4.0
433.0090060043051,401.64643327260023,4.0,4.0
433.03000236595267,401.3703051972521,4.0,4.0
433.0719645197563,400.8181099360623,4.0,4.0
433.1138044147337,400.26585377364586,4.0,4.0
433.1346479469219,399.98969523586163,4.0,4.0
433.155583164896,399.71362803790475,4.0,4.0
433.1973619110967,399.1614023005194,4.0,4.0
433.23914065276523,398.60917656146785,4.0,4.0
433.2808582583304,398.056676786817,4.0,4.0
433.32248417544133,397.50417700858884,4.0,4.0
433.3658521723662,396.95176859030937,4.0,4.0
433.4167080183325,396.39996914444635,4.0,4.0
433.47575463299404,395.84880910272256,4.0,4.0
433.53871326949223,395.29837981493256,4.0,4.0
433.60533941996835,394.7484376957451,4.0,4.0
433.6740743901072,394.19876960919623,4.0,4.0
433.743787337418,393.64913194755843,4.0,4.0
433.8141726676828,393.099768320307,4.0,4.0
433.8847413841829,392.5505873880533,4.0,4.0
433.9199798811784,392.2758598949735,4.0,4.0
433.9552794942653,392.00110194451986,4.0,4.0
434.02597040087517,391.4515555894368,4.0,4.0
434.0966307396425,390.90203968037815,4.0,4.0
434.13199147098516,390.6272817245457,4.0,4.0
434.1673216388707,390.35255421585373,4.0,4.0
434.2378291588952,389.8030991970021,4.0,4.0
434.3082144243947,389.2537050696435,4.0,4.0
434.3433917717492,388.9790080022333,4.0,4.0
434.3785996783756,388.7042804870671,4.0,4.0
434.4490154843854,388.1547645524821,4.0,4.0
434.51918678349165,387.6052486106048,4.0,4.0
434.55424186887166,387.3304906418755,4.0,4.0
434.5892663906557,387.05579356396754,4.0,4.0
434.65934599498576,386.50636896422964,4.0,4.0
434.72948671639756,385.9569443556428,4.0,4.0
434.7994134845311,385.4074892881009,4.0,4.0
434.86918742676676,384.85812555235736,4.0,4.0
434.93905306170944,384.30876182313597,4.0,4.0
435.0087658662314,383.75924584192217,4.0,4.0
435.0782952797148,383.2095776100583,4.0,4.0
435.1477635774233,382.6600007292649,4.0,4.0
435.2172318901945,382.1104847583724,4.0,4.0
435.28844227401476,381.56112103195795,4.0,4.0
435.3264007770416,381.28678931061035,4.0,4.0
435.3670487826897,381.0128838521616,4.0,4.0
435.45399886497665,380.4655905468921,4.0,4.0
435.54479982507496,379.9192715559874,4.0,4.0
435.5916214591819,379.6463099671522,4.0,4.0
435.6392377172624,379.3735006127937,4.0,4.0
435.7357538527998,378.828064584196,4.0,4.0
435.8333091014187,378.28287212574514,4.0,4.0
435.88233122539833,378.0103063440041,4.0,4.0
435.9314144743306,377.7377710087429,4.0,4.0
436.02967265657014,377.19266989123224,4.0,4.0
436.1280225175731,376.64750787104697,4.0,4.0
436.1771974447004,376.3749420830226,4.0,4.0
436.22634180787736,376.1023458461945,4.0,4.0
436.3245388483147,375.55727516530885,4.0,4.0
436.4227664429417,375.0122044792545,4.0,4.0
436.5209023396207,374.4669815461606,4.0,4.0
436.61909934776793,373.9218195000264,4.0,4.0
436.7171129592863,373.37668788219753,4.0,4.0
436.8149737418957,372.83152580695935,4.0,4.0
436.9129261970827,372.28630282491963,4.0,4.0
437.0108480764504,371.7409580437877,4.0,4.0
437.1086782618791,371.19555236292143,4.0,4.0
437.20632507340673,370.6502075808071,4.0,4.0
437.25516376252574,370.37751996903467,4.0,4.0
437.3039718900369,370.10483235693215,4.0,4.0
437.4015881405847,369.5596093685009,4.0,4.0
437.49923494447006,369.0143254800884,4.0,4.0
437.54801250061007,368.74169875795604,4.0,4.0
437.59675949305836,368.4689806933141,4.0,4.0
437.69413122129066,367.923696796448,4.0,4.0
437.79144182201765,367.37850424245033,4.0,4.0
437.8401276845324,367.1059688599798,4.0,4.0
437.8887829834837,366.83334213547334,4.0,4.0
437.9861241374388,366.28811912933486,4.0,4.0
438.0832513395376,365.74268298214554,4.0,4.0
438.1803479772065,365.1972163860013,4.0,4.0
438.2774446338667,364.6516889137738,4.0,4.0
438.37441905915375,364.1061919055622,4.0,4.0
438.4714240529808,363.56087759025047,4.0,4.0
438.5682456734126,363.01565461994176,4.0,4.0
438.6667176746009,362.47061433697326,4.0,4.0
438.7726163544914,361.92703552070003,4.0,4.0
438.88685860458116,361.3848268353074,4.0,4.0
439.0048294920518,360.8435011367967,4.0,4.0
439.1264067494461,360.3029975126493,4.0,4.0
439.2500622647748,359.76295060575586,4.0,4.0
439.3123790254336,359.4930641701191,4.0,4.0
439.3748180384866,359.22317773419604,4.0,4.0
439.50006282009326,358.68352666039425,4.0,4.0
439.62539928626546,358.14393647971286,4.0,4.0
439.68811336228606,357.8741413887967,4.0,4.0
439.7507968757113,357.6043158523186,4.0,4.0
439.8763167113911,357.0646343281551,4.0,4.0
440.00171428999045,356.52486145823764,4.0,4.0
440.0644283603915,356.25497502459893,4.0,4.0
440.1270507447952,355.98511903938584,4.0,4.0
440.2540987110209,355.44577244570996,4.0,4.0
440.38842056812683,354.90807002037195,4.0,4.0
440.5341728157923,354.3731992135271,4.0,4.0
440.69383104474474,353.84213435631176,4.0,4.0
440.86605050175166,353.31487545490995,4.0,4.0
441.04508542326,352.79029594322145,4.0,4.0
441.22925487227934,352.267665088427,4.0,4.0
441.41623607794486,351.74600855610396,4.0,4.0
441.6047148244617,351.2249000618831,4.0,4.0
441.793804820469,350.7041264869668,4.0,4.0
441.98320042729677,350.1833224569409,4.0,4.0
442.17271825947586,349.6625793024061,4.0,4.0
442.3622666383741,349.1417752429158,4.0,4.0
442.45701025768886,348.8813884313207,4.0,4.0
442.5517844336838,348.6209711680625,4.0,4.0
442.7413327786168,348.1000757447229,4.0,4.0
442.93078943213317,347.57905852721217,4.0,4.0
443.025502477523,347.3185499202892,4.0,4.0
443.120246087762,347.05804131643674,4.0,4.0
443.3096416333931,346.5371459082702,4.0,4.0
443.49885381249686,346.01634184957976,4.0,4.0
443.6880048610615,345.49559868544753,4.0,4.0
443.87706421397127,344.9748555151968,4.0,4.0
444.0661541221637,344.453960105664,4.0,4.0
444.1606837922738,344.1934515033254,4.0,4.0
444.2551828988603,343.9329429010246,4.0,4.0
444.44580092265767,343.4124737488938,4.0,4.0
444.6433566539814,342.8947753269887,4.0,4.0
444.8518843424564,342.3812482108193,4.0,4.0
445.07061991015837,341.8717401546555,4.0,4.0
445.2947650517586,341.36491147856947,4.0,4.0
445.52337231348434,340.8601836714058,4.0,4.0
445.75451625305845,340.35661285981564,4.0,4.0
445.9868521376951,339.8535596606986,4.0,4.0
446.21967700323825,339.35068913391865,4.0,4.0
446.45286860314303,338.84790993823304,4.0,4.0
446.56952553064644,338.5965355684555,4.0,4.0
446.6862741449024,338.34510030136795,4.0,4.0
446.9195879880217,337.84229065808626,4.0,4.0
447.1528407030025,337.339420118522,4.0,4.0
447.26937537747403,337.0879544069768,4.0,4.0
447.38587948945224,336.83645824795383,4.0,4.0
447.6189488369547,336.33349637730464,4.0,4.0
447.85198762017677,335.8305345067888,4.0,4.0
447.96849172947026,335.5791296887626,4.0,4.0
448.0849958398557,335.32769442734394,4.0,4.0
448.3180651890904,334.82476301122745,4.0,4.0
448.5509511508542,334.32180114166533,4.0,4.0
448.66733300199655,334.070335428932,4.0,4.0
448.78371485562064,333.8188392678145,4.0,4.0
449.01647856765754,333.31590784955773,4.0,4.0
449.2492422741228,332.81297642948067,4.0,4.0
449.4820059762793,332.30995366750795,4.0,4.0
449.71461686603124,331.8068700095256,4.0,4.0
449.9471054968475,331.30366455912576,4.0,4.0
450.17968581974384,330.8004895617532,4.0,4.0
450.41220502530524,330.29716233405213,4.0,4.0
450.6447242321621,329.7938960062452,4.0,4.0
450.87706007756543,329.2906296885975,4.0,4.0
451.10927368272957,328.7874547233055,4.0,4.0
451.22538048441953,328.53586724094805,4.0,4.0
451.3414872857276,328.28424931191785,4.0,4.0
451.5737314522932,327.7809830077465,4.0,4.0
451.80597562017977,327.2777471530529,4.0,4.0
451.9220518607934,327.02612922646597,4.0,4.0
452.03800585268766,326.77445040833527,4.0,4.0
452.2699749691317,326.27109277684065,4.0,4.0
452.5018829666031,325.7677047046792,4.0,4.0
452.61786752803295,325.5159954449085,4.0,4.0
452.73385209421747,325.2643166382556,4.0,4.0
452.9657906793737,324.7609285883366,4.0,4.0
453.19769871051,324.257479650489,4.0,4.0
453.42945393131725,323.7540611639306,4.0,4.0
453.6611174817035,323.25052090179963,4.0,4.0
453.8944314164094,322.7476504908693,4.0,4.0
454.1344996749718,322.24809885606544,4.0,4.0
454.3851120193367,321.7537232970618,4.0,4.0
454.6455655030875,321.26415843913696,4.0,4.0
454.911245175707,320.7774860853376,4.0,4.0
455.18123415441926,320.293249523602,4.0,4.0
455.3172983321752,320.05164884887347,4.0,4.0
455.4536987021742,319.81035265272146,4.0,4.0
455.7273246359089,319.32806473908363,4.0,4.0
456.0015006976263,318.8459899619197,4.0,4.0
456.13866513612237,318.60496779982043,4.0,4.0
456.2758295753997,318.36403697948646,4.0,4.0
456.5502807122809,317.8822666900162,4.0,4.0
456.82479298799353,317.4002528290765,4.0,4.0
456.96201856244585,317.1592611243492,4.0,4.0
457.09930525648826,316.9182694157505,4.0,4.0
457.37372584848214,316.43631645658024,4.0,4.0
457.6481464666325,315.95427217570193,4.0,4.0
457.7853720594665,315.71321959124185,4.0,4.0
457.9226282136263,315.47213655657833,4.0,4.0
458.19692660807203,314.9900618508034,4.0,4.0
458.4711944651507,314.5079567151316,4.0,4.0
458.74534009167434,314.0258820423107,4.0,4.0
459.01948572482075,313.5438378225292,4.0,4.0
459.2935091080849,313.06185449878853,4.0,4.0
459.56750194580064,312.5797798471244,4.0,4.0
459.84140309959326,312.09749206506467,4.0,4.0
460.11533481684364,311.61514339133697,4.0,4.0
460.38749393556833,311.13215534094707,4.0,4.0
460.6532960676665,310.6465488262249,4.0,4.0
460.78502047750493,310.4029387140362,4.0,4.0
460.9162864483607,310.1589632269777,4.0,4.0
461.1770457546107,309.6699465966824,4.0,4.0
461.435971298037,309.1798642971155,4.0,4.0
461.56503675362273,308.93461001399,4.0,4.0
461.69388827149805,308.6892643877903,4.0,4.0
461.95122456263925,308.1982686688209,4.0,4.0
462.2082552194289,307.70715115095686,4.0,4.0
462.33667885690096,307.4615619451893,4.0,4.0
462.4651636203991,307.2160031865132,4.0,4.0
462.7218275246354,306.724824776276,4.0,4.0
462.97843028705745,306.23349412079597,4.0,4.0
463.23494134902955,305.74210256250933,4.0,4.0
463.4914218378803,305.25074144471114,4.0,4.0
463.74793288368807,304.7592585354196,4.0,4.0
463.87620368610607,304.51348663256135,4.0,4.0
464.0044439231502,304.2676842808915,4.0,4.0
464.26092439153496,303.7761100221377,4.0,4.0
464.5173131718498,303.28453576468405,4.0,4.0
464.77382419997673,302.79302240131835,4.0,4.0
465.0311604098393,302.30199619411155,4.0,4.0
465.2887105600158,301.8109395428461,4.0,4.0
465.5463829499524,301.31997422805944,4.0,4.0
465.8043609652737,300.82900891595017,4.0,4.0
466.0623389981194,300.33810450931617,4.0,4.0
466.3203170468808,299.84720011651075,4.0,4.0
466.57814230294855,299.3563261838508,4.0,4.0
466.70708549921306,299.11085877489427,4.0,4.0
466.8359981358179,298.86542181495713,4.0,4.0
467.0937011719352,298.37454790513607,4.0,4.0
467.35128197300884,297.8837349005559,4.0,4.0
467.48007237701717,297.6383284005223,4.0,4.0
467.608771095008,297.3929218999386,4.0,4.0
467.86613797041935,296.902078457904,4.0,4.0
468.1235354056323,296.41120456785575,4.0,4.0
468.2522646853259,296.1657067287266,4.0,4.0
468.3809634018448,295.92020888850084,4.0,4.0
468.63829970332375,295.4292132037835,4.0,4.0
468.89566656424665,294.93827841455584,4.0,4.0
469.15288060931306,294.44743496590286,4.0,4.0
469.41000295977017,293.9564392772876,4.0,4.0
469.6671558573781,293.46535223822883,4.0,4.0
469.9242476203788,292.97420429842504,4.0,4.0
470.18124769869974,292.48305636240167,4.0,4.0
470.4382783331653,291.9919693167044,4.0,4.0
470.69512558850636,291.5008213769844,4.0,4.0
470.9519728338422,291.0095211938384,4.0,4.0
471.2087589413831,290.5181601097564,4.0,4.0
471.4656061735068,290.0268294745029,4.0,4.0
471.7223006123841,289.5352857187175,4.0,4.0
471.85069368194837,289.289422504849,4.0,4.0
471.97908675484877,289.04355928996836,4.0,4.0
472.23584235003415,288.55192421466586,4.0,4.0
472.4923840420265,288.06047184675816,4.0,4.0
472.62062433665426,287.8147913406612,4.0,4.0
472.74886463648596,287.5691108379431,4.0,4.0
473.0053452237321,287.07778027276754,4.0,4.0
473.2613673607322,286.5862974648413,4.0,4.0
473.5131413013797,286.09304870315145,4.0,4.0
473.75959733674244,285.5972118932641,4.0,4.0
474.0039751130194,285.099852708132,4.0,4.0
474.2460912557414,284.6012756236098,4.0,4.0
474.4868015075555,284.102028687803,4.0,4.0
474.7266560121958,283.6022945950738,4.0,4.0
474.9661743203923,283.10234736669736,4.0,4.0
475.2054786863852,282.6023087944312,4.0,4.0
475.4446302471365,282.10205709539946,4.0,4.0
475.68359842656,281.6018662885103,4.0,4.0
475.9224749210399,281.1017668257957,4.0,4.0
476.04185204471315,280.8517323204005,4.0,4.0
